ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:10,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:35:10,80:8d:b7:55:39:c0,80:8d:b7:55:35:03,38:17:c3:1f:01:82,38:17:c3:1f:01:81,b0:be:76:f8:30:5e,80:8d:b7:55:35:01,38:17:c3:1f:01:80,80:8d:b7:55:35:02,38:17:c3:1f:01:91,80:8d:b7:55:39:d1,38:17:c3:1f:01:90,ac:e2:d3:c4:08:e6,80:8d:b7:55:25:f1,80:8d:b7:55:25:f0,80:8d:b7:55:39:d2,80:8d:b7:55:39:d0,38:17:c3:1f:01:92,38:17:c3:19:d7:62,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,44:48:c1:a5:82:32,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,44:48:c1:a5:82:31,38:17:c3:19:d7:71,80:8d:b7:55:3a:40,80:8d:b7:55:3a:52,38:17:c3:19:d7:70,38:17:c3:19:d7:72,44:48:c1:a5:82:21,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,44:48:c1:a5:82:30,00:4e:35:df:06:50,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,00:4e:35:df:06:52,00:4e:35:df:06:51,20:a6:cd:50:24:b0,38:17:c3:19:45:b0,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,80:8d:b7:55:39:c1,80:8d:b7:55:25:e2,38:17:c3:19:d7:60,38:17:c3:19:d7:61,44:48:c1:a5:82:20,44:48:c1:a5:82:22,00:4e:35:df:06:42,20:a6:cd:50:24:a0,38:17:c3:19:45:b2,80:8d:b7:55:35:00,80:8d:b7:55:39:c2,80:8d:b7:55:25:e1,38:17:c3:1e:ff:02,20:a6:cd:50:24:a2,38:17:c3:19:55:50,38:17:c3:1e:ff:01,00:4e:35:df:06:40,20:a6:cd:50:24:a1,38:17:c3:1e:ff:00,38:17:c3:19:45:b1,38:17:c3:1f:22:30,00:4e:35:df:06:41,68:ff:7b:e4:af:38,b4:5d:50:e1:92:23,68:ff:7b:e4:af:39,38:17:c3:19:55:52,38:17:c3:19:71:90,38:17:c3:1f:09:93,38:17:c3:1f:09:90,38:17:c3:19:55:40,b4:5d:50:e1:92:31,38:17:c3:19:55:51,b4:5d:50:e1:92:33,00:4e:35:de:e1:12,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,00:4e:35:de:e1:10,00:4e:35:de:e1:11,38:17:c3:19:55:41,00:4e:35:de:e1:02,00:4e:35:de:e1:01,00:4e:35:de:e1:00,b4:5d:50:e1:92:20,b4:5d:50:e1:92:21,b4:5d:50:e1:92:22,38:17:c3:1f:08:41,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:1f:08:50,38:17:c3:19:55:42,00:4e:35:de:d7:52,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:1f:22:22,38:17:c3:1f:22:32,00:4e:35:de:d7:42,00:4e:35:de:d7:43,38:17:c3:1f:22:20,38:17:c3:1f:22:31,38:17:c3:19:71:92,38:17:c3:19:71:91,00:4e:35:de:d7:40,00:4e:35:de:d7:41,38:17:c3:19:71:80,38:17:c3:19:71:81,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:19:71:82,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:22,00:4e:35:df:0e:12,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:20,38:17:c3:1e:fc:b0,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,00:4e:35:df:0e:00,00:4e:35:df:0e:02,00:4e:35:df:0e:01,64:e5:99:c3:13:3c,38:17:c3:24:58:a0,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:58:a2,38:17:c3:24:58:a1,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,38:17:c3:1f:0f:92,38:17:c3:24:4f:10,20:a6:cd:42:0b:e3,38:17:c3:24:4f:11,20:a6:cd:42:0b:f0,38:17:c3:1f:22:21,38:17:c3:24:4f:00,38:17:c3:19:45:a1,b4:5d:50:e1:96:53,38:17:c3:19:45:a0,38:17:c3:1f:00:b0,38:17:c3:1f:0f:91,38:17:c3:24:4f:02,38:17:c3:1f:09:92,00:4e:35:df:27:12,38:17:c3:1f:09:91,38:17:c3:1f:09:83,b4:5d:50:e1:96:43,38:17:c3:19:45:a2,38:17:c3:24:4f:12,b4:5d:50:e1:96:51,38:17:c3:1f:0f:90,38:17:c3:24:4f:01,20:a6:cd:42:0b:f3,b4:5d:50:e1:96:50,b4:5d:50:e1:96:52,0a:05:a7:e3:d9:82,9e:2b:77:8e:45:c7,38:17:c3:1f:00:b2,44:48:c1:91:95:b1,38:17:c3:1f:00:b1,80:8d:b7:55:4d:10,44:48:c1:91:95:b0,x,y,label
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-84,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-81,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-75,-100,-74,-73,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-98,-100,-100,-99,-61,-60,-60,-65,-65,-83,-100,-100,-65,-100,-84,-84,-100,-100,-100,-100,-100,-91,-81,-86,-100,-95,-90,-89,-90,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-92,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,303.6000000000001,799.6000000000007,55.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-84,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-81,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-75,-100,-74,-73,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-98,-100,-100,-99,-61,-60,-60,-65,-65,-83,-100,-100,-65,-100,-84,-84,-100,-100,-100,-100,-100,-91,-81,-86,-100,-95,-90,-89,-90,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-92,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,303.6000000000001,799.6000000000007,55.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-84,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-81,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-75,-100,-74,-73,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-98,-100,-100,-99,-61,-60,-60,-65,-65,-83,-100,-100,-65,-100,-84,-84,-100,-100,-100,-100,-100,-91,-81,-86,-100,-95,-90,-89,-90,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-92,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,303.6000000000001,799.6000000000007,55.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-84,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-81,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-75,-100,-74,-73,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-98,-100,-100,-99,-61,-60,-60,-65,-65,-83,-100,-100,-65,-100,-84,-84,-100,-100,-100,-100,-100,-91,-81,-86,-100,-95,-90,-89,-90,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-92,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,303.6000000000001,799.6000000000007,55.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-84,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-81,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-75,-100,-74,-73,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-98,-100,-100,-99,-61,-60,-60,-65,-65,-83,-100,-100,-65,-100,-84,-84,-100,-100,-100,-100,-100,-91,-81,-86,-100,-95,-90,-89,-90,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-92,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,303.6000000000001,799.6000000000007,55.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-84,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-81,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-75,-100,-74,-73,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-98,-100,-100,-99,-61,-60,-60,-65,-65,-83,-100,-100,-65,-100,-84,-84,-100,-100,-100,-100,-100,-91,-81,-86,-100,-95,-90,-89,-90,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-92,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,303.6000000000001,799.6000000000007,55.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-84,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-81,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-75,-100,-74,-73,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-98,-100,-100,-99,-61,-60,-60,-65,-65,-83,-100,-100,-65,-100,-84,-84,-100,-100,-100,-100,-100,-91,-81,-86,-100,-95,-90,-89,-90,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-92,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,289.4000000000001,799.6000000000007,56.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-84,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-81,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-75,-100,-74,-73,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-98,-100,-100,-99,-61,-60,-60,-65,-65,-83,-100,-100,-65,-100,-84,-84,-100,-100,-100,-100,-100,-91,-81,-86,-100,-95,-90,-89,-90,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-92,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,289.4000000000001,799.6000000000007,56.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-84,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-81,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-75,-100,-74,-73,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-98,-100,-100,-99,-61,-60,-60,-65,-65,-83,-100,-100,-65,-100,-84,-84,-100,-100,-100,-100,-100,-91,-81,-86,-100,-95,-90,-89,-90,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-92,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,289.4000000000001,799.6000000000007,56.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-84,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-81,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-75,-100,-74,-73,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-98,-100,-100,-99,-61,-60,-60,-65,-65,-83,-100,-100,-65,-100,-84,-84,-100,-100,-100,-100,-100,-91,-81,-86,-100,-95,-90,-89,-90,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-92,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,289.4000000000001,799.6000000000007,56.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-84,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-81,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-75,-100,-74,-73,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-98,-100,-100,-99,-61,-60,-60,-65,-65,-83,-100,-100,-65,-100,-84,-84,-100,-100,-100,-100,-100,-91,-81,-86,-100,-95,-90,-89,-90,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-92,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,289.4000000000001,799.6000000000007,56.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-84,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-81,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-75,-100,-74,-73,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-98,-100,-100,-99,-61,-60,-60,-65,-65,-83,-100,-100,-65,-100,-84,-84,-100,-100,-100,-100,-100,-91,-81,-86,-100,-95,-90,-89,-90,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-92,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,289.4000000000001,799.6000000000007,56.0
-100,-100,-100,-100,-100,-100,-100,-88,-100,-98,-89,-100,-92,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-93,-96,-100,-82,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-79,-100,-87,-100,-100,-100,-100,-100,-100,-86,-100,-86,-71,-86,-87,-71,-71,-100,-73,-73,-76,-92,-90,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-94,-100,-100,-100,-100,-98,-98,-100,-100,-100,-100,-100,-72,-72,-72,-71,-71,-80,-100,-100,-71,-100,-80,-80,-100,-100,-100,-100,-100,-82,-80,-80,-100,-100,-100,-100,-100,-100,-100,-96,-98,-98,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-91,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,275.2000000000001,799.6000000000007,57.0
-100,-100,-100,-100,-100,-100,-100,-88,-100,-99,-89,-100,-93,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-93,-96,-100,-82,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-80,-100,-87,-100,-100,-100,-100,-100,-100,-87,-100,-87,-72,-86,-87,-72,-72,-100,-74,-74,-75,-90,-88,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-94,-100,-100,-100,-100,-98,-98,-100,-100,-100,-100,-100,-72,-72,-72,-70,-70,-80,-100,-100,-70,-100,-80,-80,-100,-100,-100,-100,-100,-80,-79,-79,-100,-100,-100,-100,-100,-100,-100,-96,-98,-98,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-91,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,275.2000000000001,799.6000000000007,57.0
-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-88,-100,-91,-100,-100,-66,-99,-100,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-100,-95,-97,-100,-82,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-79,-100,-89,-100,-100,-100,-100,-100,-100,-86,-100,-86,-70,-86,-87,-71,-70,-100,-72,-72,-72,-92,-87,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-94,-100,-100,-100,-100,-97,-97,-100,-100,-100,-100,-100,-73,-73,-73,-72,-72,-80,-100,-100,-72,-100,-79,-80,-100,-100,-100,-100,-100,-78,-78,-78,-100,-100,-100,-100,-100,-100,-100,-97,-99,-99,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-91,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,275.2000000000001,799.6000000000007,57.0
-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-89,-100,-92,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-100,-93,-96,-100,-82,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-79,-100,-89,-100,-100,-100,-100,-100,-100,-86,-100,-86,-71,-87,-87,-71,-71,-100,-73,-73,-73,-91,-87,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-94,-100,-100,-100,-100,-97,-97,-100,-100,-100,-100,-100,-72,-72,-72,-71,-70,-80,-100,-100,-70,-100,-80,-80,-100,-100,-100,-100,-100,-78,-78,-78,-100,-100,-100,-100,-100,-100,-100,-96,-99,-99,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-91,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,275.2000000000001,799.6000000000007,57.0
-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-88,-100,-90,-100,-100,-66,-99,-100,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-100,-95,-96,-100,-82,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-79,-100,-89,-100,-100,-100,-100,-100,-100,-86,-100,-86,-71,-86,-87,-71,-71,-100,-73,-72,-72,-91,-87,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-94,-100,-100,-100,-100,-97,-97,-100,-100,-100,-100,-100,-72,-73,-73,-72,-71,-80,-100,-100,-71,-100,-80,-80,-100,-100,-100,-100,-100,-78,-78,-78,-100,-100,-100,-100,-100,-100,-100,-96,-99,-99,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-91,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,275.2000000000001,799.6000000000007,57.0
-100,-100,-100,-100,-100,-100,-100,-86,-91,-91,-86,-98,-93,-100,-100,-69,-98,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-100,-91,-100,-100,-100,-92,-92,-100,-82,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-98,-99,-100,-100,-100,-100,-100,-77,-100,-100,-98,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-78,-100,-85,-100,-100,-100,-100,-100,-100,-86,-100,-87,-69,-90,-91,-69,-69,-100,-69,-69,-69,-90,-87,-79,-100,-100,-100,-100,-100,-99,-99,-99,-99,-100,-100,-95,-95,-100,-100,-100,-100,-97,-96,-100,-100,-100,-100,-100,-78,-78,-78,-77,-76,-78,-100,-100,-78,-100,-78,-78,-100,-100,-100,-100,-100,-76,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-91,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,275.2000000000001,799.6000000000007,57.0
-100,-100,-100,-100,-100,-100,-100,-87,-94,-94,-87,-100,-92,-100,-100,-67,-99,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-94,-94,-100,-82,-100,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-78,-100,-87,-100,-100,-100,-100,-100,-100,-87,-100,-87,-70,-90,-91,-70,-70,-100,-70,-70,-70,-91,-87,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-95,-100,-100,-100,-100,-97,-97,-100,-100,-100,-100,-100,-76,-76,-76,-76,-76,-79,-100,-100,-76,-100,-79,-79,-100,-100,-100,-100,-100,-78,-76,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-91,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,275.2000000000001,785.4000000000007,58.0
